source_id,relation,target_id
u1081222837459996672,following,u77852581
u14511951,following,u19682187
u71294756,following,u102071743
u784890784273215488,following,u130651720
u784890784273215488,following,u83374478
u34868965,following,u235573486
u28785486,following,u9721292
u110326494,following,u305377439
u2591320394,following,u11347122
u1630896181,following,u26186655
u19682187,following,u19785310
u626131422,following,u15265641
u15675138,following,u31532083
u818282957618216960,following,u70778344
u15675138,following,u90639372
u521747968,following,u398271367
u18686907,following,u16129920
u18686907,following,u29769998
u208155240,following,u50317463
u2427885031,following,u14827461
u43300047,following,u759251
u245424983,following,u1003107003693137921
u3948308435,following,u174292801
u878247600096509952,following,u358545917
u931681289614385158,following,u19985444
u43300047,following,u16686144
u2434191967,following,u612473
u18949452,following,u757303975
u15976697,following,u29785926
u2427885031,following,u18336143
u130496027,following,u272762210
u38647512,following,u759251
u14697575,following,u110396781
u228474571,following,u75600769
u100588178,following,u36711022
u26703365,following,u813286
u626131422,following,u74820061
u377766775,followers,u44688778
u2884771,following,u30354991
u357606935,following,u16000856
u96149284,followers,u711367366756720640
u3948308435,following,u1205226529455632385
u947924373029171200,following,u45617221
u228474571,following,u19471123
u369788077,following,u15766082
u4765364386,following,u330579721
u26792275,following,u820354372827758592
u23970102,following,u56561449
u73238146,following,u257715213
u32774989,following,u44039298
u1243560408025198593,following,u33276161
u228474571,following,u68611923
u19682187,following,u33136420
u14772775,following,u123327472
u18831926,following,u934124769720578048
u48511236,following,u242355547
u26792275,following,u69181624
u931681289614385158,following,u18860022
u1159251,following,u4914384040
u15458694,following,u216299334
u2427885031,following,u42958829
u15143478,following,u17471979
u818282957618216960,following,u855240223432769538
u4763858353,following,u1358146357
u1962626484,following,u2459644405
u784890784273215488,following,u1383272101
u102594136,following,u20118080
u42606652,following,u1966507722
u2427885031,followers,u49783304
u16076032,following,u334385278
u147994804,following,u215685563
u961231092,following,u19286530
u2545759886,following,u463765807
u1299686030875004928,following,u145671928
u70435999,followers,u886398296146706432
u73238146,following,u192955168
u250188760,following,u8548612
u156393470,following,u107168391
u208155240,following,u39349894
u250188760,following,u247334603
u970716252179136514,following,u226222147
u818282957618216960,following,u36711022
u1299686030875004928,following,u14157134
u1243560408025198593,following,u2940964728
u18839785,following,u234811860
u30364057,following,u61734492
u21862217,following,u1271568481012588547
u14834340,following,u69004966
u208155240,following,u2964174789
u15976697,following,u1214912699311837184
u70435999,following,u414962189
u110326494,following,u29442313
u17004618,following,u325001316
u521747968,following,u357606935
u626131422,following,u1311714648622870529
u100588178,followers,u2416746925
u26703365,following,u149249831
u1243560408025198593,following,u139823781
u18686907,following,u556151596
u228474571,following,u471672239
u784890784273215488,following,u797229459803926528
u18686907,following,u52596376
u21862217,following,u21733692
u29458079,following,u2779389582
u1243560408025198593,following,u212445456
u15675138,following,u115464939
u762024240,following,u17847906
u43963249,following,u1045110018
u228474571,following,u48144950
u1967275506,followers,u17827531
u19682187,following,u33989747
u34713362,following,u70778344
u357606935,following,u16513335
u110326494,following,u240462058
u228474571,following,u14677751
u18949452,following,u32353291
u15458694,following,u91180720
u2577886615,following,u19062153
u626131422,following,u37501003
u15675138,following,u4303298356
u881615056437297152,following,u878789583273578500
u14772775,following,u15464697
u3093242123,following,u970716252179136514
u592730371,following,u376453771
u947924373029171200,following,u14345812
u245424983,following,u17466132
u783792992,following,u839226269627621376
u4041824789,following,u822215673812119553
u18686907,following,u50769180
u3948308435,following,u7786612
u873534859259650048,following,u739844197935644672
u30364057,following,u1265761679947771905
u1055907624,following,u23593446
u1243560408025198593,following,u16930125
u1630896181,following,u965015705123930114
u783792992,following,u701725963
u1716121,following,u26548315
u150151712,following,u14728486
u820354372827758592,following,u701081673681637376
u387900968,following,u81186186
u30354991,following,u813286
u19682187,following,u571214272
u71294756,following,u43963249
u16076032,following,u14270650
u21862217,following,u251983774
u208155240,following,u3086289084
u818282957618216960,following,u322699008
u626131422,following,u23588075
u15764644,following,u814179031956488192
u19682187,following,u1080584229510172678
u1243560408025198593,following,u19165963
u14772775,following,u20109439
u11347122,following,u1543986138
u30354991,following,u21328006
u18686907,following,u5988062
u807095,following,u23232204
u21862217,following,u16950628
u28785486,following,u139847909
u1630896181,following,u818927131883356161
u18686907,following,u459872442
u387900968,following,u407013776
u158414847,following,u17494010
u2884771,following,u17027378
u22429979,following,u820705814906339328
u158414847,following,u15764644
u762024240,following,u896466491587080194
u11347122,following,u282545479
u42606652,following,u266991549
u30354991,following,u16657699
u208155240,following,u1209936918
u783792992,following,u329115426
u14772775,following,u19608273
u16012783,following,u14511951
u30378270,following,u49031364
u975200486,following,u91583544
u820354372827758592,following,u31114386
u931681289614385158,following,u58579942
u43963249,following,u21619519
u14834340,following,u19084896
u14647570,following,u14293310
u158414847,following,u29465136
u2427885031,following,u1129029661
u14511951,following,u17008726
u755835576,following,u2974742145
u63614947,following,u1333467482
u15976697,following,u6811832
u34713362,following,u126401831
u18949452,following,u91478624
u208155240,following,u17525171
u228474571,following,u137794015
u881615056437297152,following,u701081673681637376
u110326494,following,u73754019
u71294756,following,u731167584
u20479813,following,u23908002
u71294756,following,u16560657
u784890784273215488,following,u2420848054
u18686907,following,u117754884
u29458079,following,u312800783
u369788077,following,u150240350
u43963249,following,u5392522
u71294756,following,u19847765
u783792992,following,u467823431
u158414847,following,u45645232
u216881337,following,u72198806
u102594136,following,u35328942
u11347122,following,u172858784
u3093242123,following,u18956073
u228474571,following,u232268199
u245424983,following,u6751172
u783792992,following,u4726207589
u2427885031,followers,u22843167
u7426632,following,u818893114979061761
u18686907,following,u818927131883356161
u14834340,following,u147649517
u15675138,following,u14630564
u18949452,following,u293752292
u39416218,following,u1270238612
u18686907,following,u384678464
u208155240,following,u5695632
u521747968,following,u2228878592
u783792992,following,u15441965
u17866318,following,u493714995
u11347122,following,u15931637
u14511951,following,u90484508
u617602505,following,u404422077
u38647512,following,u24705126
u43963249,following,u516880804
u762024240,following,u60403024
u177564016,following,u182524533
u26792275,followers,u19430780
u387900968,following,u79366215
u39416218,following,u16193222
u20479813,following,u15949696
u71294756,following,u305818748
u39511166,following,u33235771
u177564016,following,u1290635110149169152
u100588178,following,u24165761
u133880286,following,u21414576
u521747968,following,u34002725
u250188760,following,u34713362
u14293310,following,u332617373
u961231092,following,u454071012
u21862217,following,u20522862
u250188760,following,u29442313
u626131422,following,u1171109054
u34713362,following,u60783724
u16012783,following,u93069110
u2545759886,following,u255812611
u14834340,following,u21982720
u15675138,following,u133929829
u820354372827758592,following,u25466022
u2591320394,following,u68219213
u70435999,following,u1014868411275411457
u19682187,following,u2729784259
u387900968,following,u64417485
u970716252179136514,following,u24127811
u14293310,following,u15012486
u521747968,following,u15764644
u245424983,following,u2290583342
u216881337,following,u701725963
u4041824789,following,u216881337
u216881337,following,u21619519
u17004618,following,u577432615
u108977933,following,u808108063
u2591320394,following,u995193054
u947924373029171200,following,u84083187
u18831926,following,u875311595286654976
u18831926,following,u905898707220131840
u18831926,following,u945693405694357504
u65375759,following,u16244449
u2427885031,following,u250188760
u43963184,following,u22080935
u823083,following,u6527972
u130496027,following,u327862439
u16012783,following,u17454769
u156393470,following,u25728193
u1055907624,following,u123327472
